id,user_id,amount,transaction_type,origin_balance_before,origin_balance_after,location_country,is_fraud_ground_truth,occurred_at
T0020612,C100002183,1695.27,CASH_IN,23.2,1718.47,AU,False,2024-06-24 21:00:00
T0027862,C100002945,858.84,CASH_IN,7281.07,8139.91,GB,False,2024-06-24 21:00:00
T0003690,C100000395,48.61,CASH_IN,195.88,244.49,SG,False,2024-06-24 21:00:00
T0018522,C100001960,42.71,CASH_OUT,932.86,890.15,FR,False,2024-06-24 21:00:00
T0022447,C100002378,78.88,TRANSFER,0.0,0.0,IN,False,2024-06-24 21:00:00
T0027364,C100002894,2187.37,PAYMENT,39271.6,37084.23,BR,False,2024-06-24 21:00:00
T0020464,C100002168,1617.71,PAYMENT,3145.47,1527.76,FR,False,2024-06-24 22:00:00
T0005550,C100000593,107.81,TRANSFER,853.2,745.39,BR,False,2024-06-24 22:00:00
T0026074,C100002756,77.15,PAYMENT,482.6,405.45,FR,False,2024-06-24 22:00:00
T0015927,C100001705,396.26,CASH_OUT,2118.63,1722.37,DE,False,2024-06-24 22:00:00
T0017237,C100001829,412.22,CASH_IN,0.0,412.22,IN,False,2024-06-24 22:00:00
T0005368,C100000576,191.08,CASH_IN,990.34,1181.42,NG,False,2024-06-24 22:00:00
T0020480,C100002169,416.35,CASH_OUT,5279.51,4863.16,US,False,2024-06-24 22:00:00
T0012423,C100001330,1008.45,PAYMENT,5172.72,4164.27,GB,False,2024-06-24 22:00:00
T0020941,C100002218,186.88,PAYMENT,1360.16,1173.28,US,False,2024-06-24 22:00:00
T0007795,C100000841,355.09,PAYMENT,5294.56,4939.47,IN,False,2024-06-24 22:00:00
T0026553,C100002807,280.19,PAYMENT,372.16,91.97,CA,False,2024-06-24 22:00:00
T0027512,C100002908,152.3,TRANSFER,2125.74,1973.44,SG,False,2024-06-24 22:00:00
T0026641,C100002815,40.24,PAYMENT,209.58,169.34,US,False,2024-06-24 22:00:00
T0011973,C100001278,991.64,CASH_IN,615.01,1606.65,SG,False,2024-06-24 22:00:00
T0022114,C100002341,295.61,CASH_OUT,0.0,0.0,FR,False,2024-06-24 22:00:00
T0005081,C100000546,247.72,CASH_OUT,2558.1,2310.38,IN,False,2024-06-24 22:00:00
T0012833,C100001372,210.52,TRANSFER,1050.46,839.94,DE,False,2024-06-24 22:00:00
T0003815,C100000410,486.0,CASH_IN,6749.89,7235.89,US,False,2024-06-24 22:00:00
T0024038,C100002537,586.18,PAYMENT,1087.32,501.14,AU,False,2024-06-24 22:00:00
T0013047,C100001393,452.5,CASH_OUT,8975.85,8523.35,US,False,2024-06-24 22:00:00
T0003102,C100000328,184.8,PAYMENT,647.26,462.46,FR,False,2024-06-24 22:00:00
T0001586,C100000167,161.97,CASH_OUT,890.71,728.74,DE,False,2024-06-24 22:00:00
T0021329,C100002259,237.67,CASH_OUT,2237.25,1999.58,SG,False,2024-06-24 22:00:00
T0026748,C100002826,5.87,PAYMENT,5.87,0.0,GB,False,2024-06-24 22:00:00
T0001898,C100000198,182.98,CASH_IN,1133.44,1316.42,CA,False,2024-06-24 22:00:00
T0008665,C100000928,303.25,CASH_IN,0.0,303.25,IN,False,2024-06-24 22:00:00
T0026869,C100002839,887.8,CASH_OUT,2086.96,1199.16,SG,False,2024-06-24 22:00:00
T0022545,C100002386,192.43,CASH_OUT,311.83,119.4,DE,False,2024-06-24 22:00:00
T0002595,C100000270,1647.98,PAYMENT,0.0,0.0,GB,False,2024-06-24 22:00:00
T0018883,C100001997,155.14,CASH_OUT,0.0,0.0,AU,False,2024-06-24 23:00:00
T0025709,C100002716,387.09,PAYMENT,1903.83,1516.74,GB,False,2024-06-24 23:00:00
T0027910,C100002950,239.22,CASH_IN,51.12,290.34,IN,False,2024-06-24 23:00:00
T0018221,C100001931,134.87,CASH_OUT,836.89,702.02,SG,False,2024-06-24 23:00:00
T0023226,C100002453,59.23,TRANSFER,534.07,474.84,SG,False,2024-06-24 23:00:00
T0010792,C100001151,756.27,CASH_OUT,6117.07,5360.8,BR,False,2024-06-24 23:00:00
T0023837,C100002517,334.93,PAYMENT,964.98,630.05,NG,False,2024-06-24 23:00:00
T0025032,C100002643,218.85,PAYMENT,5196.56,4977.71,NG,False,2024-06-24 23:00:00
T0022091,C100002340,599.47,PAYMENT,2137.42,1537.95,FR,False,2024-06-24 23:00:00
T0023300,C100002463,209.24,CASH_OUT,209.24,0.0,DE,False,2024-06-24 23:00:00
T0004541,C100000489,803.08,TRANSFER,0.0,0.0,SG,False,2024-06-24 23:00:00
T0000753,C100000079,76.04,CASH_OUT,849.37,773.33,IN,False,2024-06-24 23:00:00
T0016303,C100001738,331.58,PAYMENT,750.48,418.9,FR,False,2024-06-24 23:00:00
T0002221,C100000231,78.11,CASH_OUT,1338.75,1260.64,DE,False,2024-06-24 23:00:00
T0022145,C100002345,240.78,CASH_IN,969.17,1209.95,CA,False,2024-06-24 23:00:00
T0007129,C100000770,29.31,TRANSFER,1053.39,1024.08,IN,False,2024-06-24 23:00:00
T0001381,C100000145,76.0,CASH_OUT,466.13,390.13,BR,False,2024-06-24 23:00:00
T0007660,C100000826,59.52,PAYMENT,170.77,111.25,FR,False,2024-06-24 23:00:00
T0017575,C100001862,188.77,CASH_IN,1216.94,1405.71,AU,False,2024-06-24 23:00:00
T0025737,C100002719,353.92,PAYMENT,1805.5,1451.58,IN,False,2024-06-24 23:00:00
T0017245,C100001830,455.39,PAYMENT,5674.42,5219.03,FR,False,2024-06-24 23:00:00
T0013188,C100001406,299.83,PAYMENT,1551.24,1251.41,DE,False,2024-06-24 23:00:00
T0007324,C100000792,1797.39,PAYMENT,2252.47,455.08,DE,False,2024-06-24 23:00:00
T0012400,C100001327,95.01,TRANSFER,1139.1,1044.09,IN,False,2024-06-24 23:00:00
T0020685,C100002191,443.64,DEBIT,0.0,0.0,CA,False,2024-06-24 23:00:00
T0015223,C100001628,278.28,CASH_IN,1800.32,2078.6,SG,False,2024-06-24 23:00:00
T0021099,C100002235,421.99,CASH_OUT,7457.84,7035.85,IN,False,2024-06-24 23:00:00
T0005197,C100000559,564.64,CASH_OUT,1936.51,1371.87,IN,False,2024-06-24 23:00:00
T0015399,C100001646,228.56,CASH_OUT,7304.83,7076.27,SG,False,2024-06-24 23:00:00
T0015833,C100001692,283.83,PAYMENT,3203.61,2919.78,CA,False,2024-06-24 23:00:00
T0006830,C100000734,158.11,PAYMENT,177.15,19.04,FR,False,2024-06-24 23:00:00
T0004342,C100000466,33.9,CASH_OUT,33.9,0.0,IN,False,2024-06-24 23:00:00
T0009548,C100001021,214.74,PAYMENT,0.0,0.0,US,False,2024-06-24 23:00:00
T0014915,C100001593,142.21,CASH_IN,0.0,142.21,US,False,2024-06-24 23:00:00
T0004100,C100000438,41.27,CASH_OUT,55.66,14.39,CA,False,2024-06-24 23:00:00
T0001177,C100000122,59.7,CASH_IN,402.24,461.94,IN,False,2024-06-24 23:00:00
T0012670,C100001356,546.63,CASH_OUT,0.0,0.0,CA,False,2024-06-24 23:00:00
T0025670,C100002711,578.81,CASH_OUT,0.0,0.0,DE,False,2024-06-24 23:00:00
T0013651,C100001454,229.9,CASH_OUT,466.84,236.94,NG,False,2024-06-24 23:00:00
T0019871,C100002106,233.07,CASH_OUT,233.07,0.0,SG,False,2024-06-24 23:00:00
T0016242,C100001733,266.71,CASH_IN,1346.2,1612.91,DE,False,2024-06-24 23:00:00
T0009377,C100001001,6809.53,PAYMENT,0.0,0.0,GB,False,2024-06-25 00:00:00
T0007641,C100000825,271.46,CASH_OUT,1555.51,1284.05,CA,False,2024-06-25 00:00:00
T0004078,C100000436,276.97,PAYMENT,986.15,709.18,DE,False,2024-06-25 00:00:00
T0007807,C100000843,165.63,PAYMENT,959.92,794.29,FR,False,2024-06-25 00:00:00
T0000047,C100000004,1075.08,CASH_OUT,13376.92,12301.84,SG,False,2024-06-25 00:00:00
T0016058,C100001717,72.0,PAYMENT,852.96,780.96,CA,False,2024-06-25 00:00:00
T0016636,C100001772,245.68,CASH_OUT,2816.39,2570.71,GB,False,2024-06-25 00:00:00
T0015885,C100001699,63.75,TRANSFER,724.24,660.49,US,False,2024-06-25 00:00:00
T0028423,C100001503,5236.18,TRANSFER,5236.18,0.0,DE,True,2024-06-25 00:00:00
T0005082,C100000546,717.7,PAYMENT,2310.38,1592.68,IN,False,2024-06-25 00:00:00
T0004858,C100000521,2271.82,CASH_OUT,0.0,0.0,FR,False,2024-06-25 00:00:00
T0005886,C100000631,736.86,CASH_OUT,7077.21,6340.35,BR,False,2024-06-25 00:00:00
T0017273,C100001833,52.05,PAYMENT,52.05,0.0,DE,False,2024-06-25 00:00:00
T0016290,C100001737,16.38,TRANSFER,86.76,70.38,FR,False,2024-06-25 00:00:00
T0020432,C100002164,1109.74,PAYMENT,0.0,0.0,FR,False,2024-06-25 00:00:00
T0021463,C100002274,42.81,PAYMENT,1372.63,1329.82,NG,False,2024-06-25 00:00:00
T0006795,C100000731,606.96,CASH_OUT,0.0,0.0,AU,False,2024-06-25 00:00:00
T0004911,C100000528,69.8,PAYMENT,244.67,174.87,GB,False,2024-06-25 00:00:00
T0027222,C100002876,24.89,CASH_OUT,191.16,166.27,CA,False,2024-06-25 00:00:00
T0003679,C100000394,454.46,CASH_OUT,2495.65,2041.19,FR,False,2024-06-25 00:00:00
T0010844,C100001156,620.63,PAYMENT,0.0,0.0,SG,False,2024-06-25 00:00:00
T0027046,C100002858,190.92,CASH_OUT,1605.83,1414.91,FR,False,2024-06-25 00:00:00
T0006481,C100000697,1253.08,PAYMENT,0.0,0.0,SG,False,2024-06-25 00:00:00
T0005847,C100000626,49.61,CASH_OUT,384.36,334.75,SG,False,2024-06-25 00:00:00
T0014275,C100001526,283.45,PAYMENT,2546.49,2263.04,US,False,2024-06-25 00:00:00
T0009846,C100001053,299.28,PAYMENT,509.57,210.29,AU,False,2024-06-25 00:00:00
T0027827,C100002941,83.72,PAYMENT,455.09,371.37,IN,False,2024-06-25 00:00:00
T0017667,C100001872,39.38,PAYMENT,79.42,40.04,US,False,2024-06-25 00:00:00
T0010868,C100001159,171.92,PAYMENT,1010.53,838.61,US,False,2024-06-25 00:00:00
T0007796,C100000841,1617.85,PAYMENT,4939.47,3321.62,IN,False,2024-06-25 00:00:00
T0022032,C100002334,26.37,CASH_OUT,336.85,310.48,NG,False,2024-06-25 00:00:00
T0025548,C100002697,11.2,TRANSFER,282.62,271.42,SG,False,2024-06-25 00:00:00
T0024572,C100002594,220.39,CASH_IN,4811.42,5031.81,AU,False,2024-06-25 00:00:00
T0002402,C100000251,301.93,CASH_IN,2396.6,2698.53,SG,False,2024-06-25 00:00:00
T0001621,C100000171,160.1,CASH_OUT,0.0,0.0,FR,False,2024-06-25 00:00:00
T0019687,C100002087,68.98,CASH_IN,613.8,682.78,DE,False,2024-06-25 00:00:00
T0006444,C100000692,1397.39,CASH_IN,21832.07,23229.46,GB,False,2024-06-25 00:00:00
T0001020,C100000106,194.46,CASH_OUT,860.67,666.21,AU,False,2024-06-25 00:00:00
T0017238,C100001829,623.18,CASH_IN,412.22,1035.4,IN,False,2024-06-25 00:00:00
T0018752,C100001983,63.02,CASH_OUT,365.61,302.59,IN,False,2024-06-25 00:00:00
T0022421,C100002377,176.95,CASH_OUT,635.4,458.45,DE,False,2024-06-25 00:00:00
T0026997,C100002852,438.04,CASH_OUT,6096.95,5658.91,DE,False,2024-06-25 00:00:00
T0026503,C100002802,42.18,PAYMENT,0.0,0.0,IN,False,2024-06-25 01:00:00
T0022873,C100002420,63.64,TRANSFER,305.95,242.31,AU,False,2024-06-25 01:00:00
T0013874,C100001479,267.5,CASH_OUT,8423.04,8155.54,IN,False,2024-06-25 01:00:00
T0008702,C100000932,51.31,PAYMENT,475.55,424.24,SG,False,2024-06-25 01:00:00
T0021997,C100002330,429.67,PAYMENT,1703.93,1274.26,BR,False,2024-06-25 01:00:00
T0013788,C100001469,298.16,CASH_OUT,888.82,590.66,SG,False,2024-06-25 01:00:00
T0015935,C100001706,270.59,CASH_IN,570.71,841.3,IN,False,2024-06-25 01:00:00
T0026524,C100002804,394.76,CASH_OUT,4069.71,3674.95,FR,False,2024-06-25 01:00:00
T0014487,C100001549,268.08,PAYMENT,2464.83,2196.75,AU,False,2024-06-25 01:00:00
T0017844,C100001893,252.64,PAYMENT,1062.62,809.98,US,False,2024-06-25 01:00:00
T0027828,C100002941,47.01,CASH_IN,371.37,418.38,IN,False,2024-06-25 01:00:00
T0023283,C100002460,104.37,PAYMENT,0.0,0.0,AU,False,2024-06-25 01:00:00
T0017643,C100001869,282.32,PAYMENT,282.32,0.0,NG,False,2024-06-25 01:00:00
T0012797,C100001369,288.91,PAYMENT,1510.1,1221.19,BR,False,2024-06-25 01:00:00
T0006782,C100000730,118.3,TRANSFER,3860.04,3741.74,SG,False,2024-06-25 01:00:00
T0006589,C100000708,422.15,TRANSFER,16771.37,16349.22,IN,False,2024-06-25 01:00:00
T0012877,C100001376,14.42,PAYMENT,115.88,101.46,FR,False,2024-06-25 01:00:00
T0000691,C100000072,214.82,CASH_OUT,1200.94,986.12,FR,False,2024-06-25 01:00:00
T0026587,C100002810,182.79,TRANSFER,2121.56,1938.77,NG,False,2024-06-25 01:00:00
T0020904,C100002214,62.21,PAYMENT,344.46,282.25,AU,False,2024-06-25 01:00:00
T0017540,C100001859,552.88,CASH_OUT,5173.1,4620.22,SG,False,2024-06-25 01:00:00
T0015551,C100001662,353.19,CASH_IN,6325.26,6678.45,GB,False,2024-06-25 01:00:00
T0002324,C100000243,370.76,PAYMENT,872.83,502.07,NG,False,2024-06-25 01:00:00
T0009556,C100001022,29.69,CASH_IN,333.48,363.17,BR,False,2024-06-25 01:00:00
T0026218,C100002773,85.27,CASH_OUT,85.27,0.0,SG,False,2024-06-25 01:00:00
T0007169,C100000774,283.45,CASH_OUT,1607.32,1323.87,AU,False,2024-06-25 01:00:00
T0001673,C100000176,161.04,PAYMENT,1320.17,1159.13,NG,False,2024-06-25 01:00:00
T0023964,C100002530,100.53,CASH_IN,1887.53,1988.06,BR,False,2024-06-25 01:00:00
T0001106,C100000114,182.11,PAYMENT,182.11,0.0,FR,False,2024-06-25 01:00:00
T0015247,C100001631,819.36,CASH_OUT,3413.08,2593.72,DE,False,2024-06-25 01:00:00
T0025121,C100002654,998.01,CASH_OUT,4860.36,3862.35,DE,False,2024-06-25 01:00:00
T0008225,C100000885,782.55,CASH_OUT,16493.12,15710.57,IN,False,2024-06-25 01:00:00
T0002815,C100000296,49.03,CASH_OUT,302.87,253.84,DE,False,2024-06-25 01:00:00
T0027191,C100002873,133.82,PAYMENT,966.87,833.05,FR,False,2024-06-25 01:00:00
T0024761,C100002613,1351.8,TRANSFER,4232.44,2880.64,FR,False,2024-06-25 01:00:00
T0010399,C100001111,65.27,TRANSFER,1403.82,1338.55,IN,False,2024-06-25 01:00:00
T0000866,C100000091,145.54,DEBIT,556.74,411.2,FR,False,2024-06-25 01:00:00
T0005003,C100000538,233.19,CASH_IN,687.98,921.17,BR,False,2024-06-25 01:00:00
T0025186,C100002659,719.13,PAYMENT,6190.68,5471.55,SG,False,2024-06-25 01:00:00
T0008298,C100000891,252.63,PAYMENT,2259.65,2007.02,CA,False,2024-06-25 01:00:00
T0000404,C100000041,214.68,CASH_IN,2331.67,2546.35,DE,False,2024-06-25 01:00:00
T0016533,C100001761,236.88,PAYMENT,2221.69,1984.81,AU,False,2024-06-25 01:00:00
T0021399,C100002266,66.67,DEBIT,1379.4,1312.73,BR,False,2024-06-25 01:00:00
T0020250,C100002146,83.9,PAYMENT,1500.58,1416.68,IN,False,2024-06-25 01:00:00
T0008741,C100000936,95.16,CASH_OUT,95.16,0.0,BR,False,2024-06-25 01:00:00
T0012412,C100001329,78.15,PAYMENT,162.41,84.26,AU,False,2024-06-25 02:00:00
T0017133,C100001820,62.37,CASH_OUT,140.32,77.95,BR,False,2024-06-25 02:00:00
T0013969,C100001491,167.78,CASH_OUT,499.23,331.45,GB,False,2024-06-25 02:00:00
T0014317,C100001530,111.32,PAYMENT,1038.43,927.11,US,False,2024-06-25 02:00:00
T0007078,C100000763,82.44,CASH_IN,848.43,930.87,NG,False,2024-06-25 02:00:00
T0025457,C100002688,238.95,PAYMENT,3275.82,3036.87,SG,False,2024-06-25 02:00:00
T0015218,C100001627,328.86,CASH_OUT,4548.41,4219.55,GB,False,2024-06-25 02:00:00
T0026687,C100002820,472.62,CASH_IN,3798.61,4271.23,NG,False,2024-06-25 02:00:00
T0023227,C100002453,106.82,CASH_OUT,474.84,368.02,SG,False,2024-06-25 02:00:00
T0000721,C100000075,415.5,CASH_IN,2031.91,2447.41,SG,False,2024-06-25 02:00:00
T0011411,C100001220,64.48,TRANSFER,482.54,418.06,GB,False,2024-06-25 02:00:00
T0027506,C100002907,210.88,PAYMENT,1428.81,1217.93,CA,False,2024-06-25 02:00:00
T0028062,C100002967,228.17,CASH_OUT,0.0,0.0,NG,False,2024-06-25 02:00:00
T0014509,C100001551,230.92,CASH_OUT,0.0,0.0,SG,False,2024-06-25 02:00:00
T0023766,C100002510,193.14,PAYMENT,1951.58,1758.44,IN,False,2024-06-25 02:00:00
T0019596,C100002076,594.05,CASH_IN,1637.63,2231.68,FR,False,2024-06-25 02:00:00
T0005491,C100000586,121.9,CASH_IN,2291.1,2413.0,IN,False,2024-06-25 02:00:00
T0024537,C100002591,231.46,CASH_OUT,2445.75,2214.29,BR,False,2024-06-25 02:00:00
T0007854,C100000847,1139.68,CASH_OUT,4270.7,3131.02,FR,False,2024-06-25 02:00:00
T0012184,C100001303,142.8,PAYMENT,0.0,0.0,US,False,2024-06-25 02:00:00
T0002816,C100000296,77.28,CASH_IN,253.84,331.12,DE,False,2024-06-25 02:00:00
T0017095,C100001816,46.48,CASH_IN,356.57,403.05,AU,False,2024-06-25 02:00:00
T0002507,C100000262,762.35,CASH_OUT,4928.31,4165.96,SG,False,2024-06-25 02:00:00
T0012268,C100001313,318.29,TRANSFER,2502.34,2184.05,US,False,2024-06-25 02:00:00
T0024422,C100002579,36.6,PAYMENT,625.71,589.11,FR,False,2024-06-25 02:00:00
T0020641,C100002186,298.79,PAYMENT,5229.04,4930.25,AU,False,2024-06-25 02:00:00
T0003703,C100000396,185.97,PAYMENT,185.97,0.0,IN,False,2024-06-25 02:00:00
T0021551,C100002282,34.36,CASH_OUT,0.0,0.0,AU,False,2024-06-25 02:00:00
T0020727,C100002196,159.86,CASH_OUT,159.86,0.0,CA,False,2024-06-25 02:00:00
T0018158,C100001926,133.38,PAYMENT,2324.58,2191.2,FR,False,2024-06-25 02:00:00
T0015710,C100001679,311.63,TRANSFER,751.65,440.02,FR,False,2024-06-25 02:00:00
T0028680,C100002507,557.45,TRANSFER,1743.51,1186.06,AU,True,2024-06-25 02:00:00
T0028434,C100002690,970.42,TRANSFER,970.42,0.0,BR,True,2024-06-25 02:00:00
T0004446,C100000478,23.25,CASH_OUT,0.0,0.0,IN,False,2024-06-25 02:00:00
T0022355,C100002369,469.48,CASH_OUT,6612.59,6143.11,DE,False,2024-06-25 02:00:00
T0002153,C100000223,7907.35,CASH_OUT,32163.45,24256.1,SG,False,2024-06-25 02:00:00
T0000736,C100000077,26958.73,TRANSFER,26958.73,0.0,AU,False,2024-06-25 02:00:00
T0003362,C100000359,77.42,PAYMENT,783.74,706.32,BR,False,2024-06-25 02:00:00
T0009759,C100001044,167.57,CASH_OUT,773.7,606.13,IN,False,2024-06-25 02:00:00
T0012350,C100001322,8155.21,PAYMENT,8155.21,0.0,US,False,2024-06-25 02:00:00
T0005848,C100000626,101.38,PAYMENT,334.75,233.37,IN,False,2024-06-25 02:00:00
T0011961,C100001277,651.31,PAYMENT,2830.36,2179.05,DE,False,2024-06-25 03:00:00
T0000090,C100000009,140.92,CASH_OUT,3340.6,3199.68,AU,False,2024-06-25 03:00:00
T0012709,C100001361,105.06,CASH_IN,2828.97,2934.03,SG,False,2024-06-25 03:00:00
T0007553,C100000817,49.47,CASH_OUT,783.73,734.26,AU,False,2024-06-25 03:00:00
T0013789,C100001469,39.02,CASH_OUT,590.66,551.64,SG,False,2024-06-25 03:00:00
T0000210,C100000022,141.19,CASH_IN,1246.35,1387.54,FR,False,2024-06-25 03:00:00
T0010537,C100001124,162.61,CASH_OUT,0.0,0.0,SG,False,2024-06-25 03:00:00
T0010725,C100001143,12.47,CASH_OUT,100.0,87.53,IN,False,2024-06-25 03:00:00
T0013557,C100001443,40.95,CASH_IN,481.04,521.99,IN,False,2024-06-25 03:00:00
T0007094,C100000764,172.36,CASH_OUT,0.0,0.0,IN,False,2024-06-25 03:00:00
T0025758,C100002721,158.92,CASH_OUT,158.92,0.0,IN,False,2024-06-25 03:00:00
T0023285,C100002461,550.89,CASH_OUT,4100.18,3549.29,US,False,2024-06-25 03:00:00
T0024509,C100002587,311.22,PAYMENT,1037.9,726.68,CA,False,2024-06-25 03:00:00
T0005004,C100000538,143.28,CASH_OUT,921.17,777.89,CA,False,2024-06-25 03:00:00
T0018340,C100001943,1201.02,CASH_OUT,3507.92,2306.9,SG,False,2024-06-25 03:00:00
T0004811,C100000517,16.47,CASH_IN,59.82,76.29,CA,False,2024-06-25 03:00:00
T0000735,C100000076,825.03,PAYMENT,0.0,0.0,GB,False,2024-06-25 03:00:00
T0017845,C100001893,197.23,CASH_OUT,809.98,612.75,US,False,2024-06-25 03:00:00
T0005048,C100000543,28.08,CASH_OUT,40.46,12.38,SG,False,2024-06-25 03:00:00
T0018326,C100001941,89.14,CASH_OUT,116.76,27.62,IN,False,2024-06-25 03:00:00
T0018069,C100001916,93.98,PAYMENT,427.02,333.04,GB,False,2024-06-25 03:00:00
T0012825,C100001371,805.24,PAYMENT,1649.98,844.74,GB,False,2024-06-25 03:00:00
T0002823,C100000297,218.91,PAYMENT,673.86,454.95,CA,False,2024-06-25 03:00:00
T0000155,C100000015,399.51,TRANSFER,4208.05,3808.54,IN,False,2024-06-25 03:00:00
T0027698,C100002928,1258.75,PAYMENT,14459.53,13200.78,GB,False,2024-06-25 03:00:00
T0007788,C100000840,174.99,PAYMENT,0.0,0.0,AU,False,2024-06-25 03:00:00
T0010130,C100001083,957.61,CASH_OUT,0.0,0.0,SG,False,2024-06-25 03:00:00
T0005602,C100000599,850.03,TRANSFER,3968.53,3118.5,NG,False,2024-06-25 03:00:00
T0012856,C100001374,1078.44,CASH_IN,0.0,1078.44,FR,False,2024-06-25 03:00:00
T0016134,C100001723,152.59,PAYMENT,152.59,0.0,US,False,2024-06-25 03:00:00
T0011025,C100001176,410.23,CASH_IN,0.0,410.23,CA,False,2024-06-25 03:00:00
T0006246,C100000671,160.1,CASH_OUT,1705.82,1545.72,US,False,2024-06-25 03:00:00
T0006946,C100000747,176.03,CASH_OUT,0.0,0.0,CA,False,2024-06-25 03:00:00
T0013665,C100001455,31.66,CASH_IN,217.36,249.02,US,False,2024-06-25 03:00:00
T0003009,C100000319,33.65,TRANSFER,0.0,0.0,US,False,2024-06-25 03:00:00
T0000425,C100000043,62.81,CASH_IN,328.87,391.68,BR,False,2024-06-25 03:00:00
T0025782,C100002725,621.37,CASH_OUT,1040.46,419.09,FR,False,2024-06-25 03:00:00
T0018230,C100001932,195.07,PAYMENT,1334.61,1139.54,AU,False,2024-06-25 03:00:00
T0008226,C100000885,1418.05,PAYMENT,15710.57,14292.52,IN,False,2024-06-25 03:00:00
T0012134,C100001298,186.65,PAYMENT,0.0,0.0,US,False,2024-06-25 03:00:00
T0023825,C100002516,578.46,PAYMENT,2594.34,2015.88,SG,False,2024-06-25 03:00:00
T0014276,C100001526,342.69,CASH_OUT,2263.04,1920.35,US,False,2024-06-25 03:00:00
T0016093,C100001720,160.62,PAYMENT,217.36,56.74,BR,False,2024-06-25 03:00:00
T0001915,C100000199,384.03,CASH_IN,172.53,556.56,DE,False,2024-06-25 03:00:00
T0012878,C100001376,101.46,TRANSFER,101.46,0.0,FR,False,2024-06-25 03:00:00
T0024199,C100002557,399.71,PAYMENT,1498.43,1098.72,DE,False,2024-06-25 03:00:00
T0010213,C100001092,155.99,CASH_OUT,491.68,335.69,FR,False,2024-06-25 04:00:00
T0002276,C100000237,920.86,CASH_IN,138.72,1059.58,DE,False,2024-06-25 04:00:00
T0020191,C100002139,4114.53,TRANSFER,5225.43,1110.9,CA,False,2024-06-25 04:00:00
T0027313,C100002888,44.51,TRANSFER,465.25,420.74,NG,False,2024-06-25 04:00:00
T0019559,C100002071,334.1,CASH_OUT,2169.16,1835.06,BR,False,2024-06-25 04:00:00
T0009316,C100000995,47.99,CASH_OUT,693.84,645.85,FR,False,2024-06-25 04:00:00
T0027281,C100002884,139.75,CASH_OUT,1566.53,1426.78,GB,False,2024-06-25 04:00:00
T0021114,C100002236,6979.84,PAYMENT,0.0,0.0,BR,False,2024-06-25 04:00:00
T0003103,C100000328,56.25,CASH_IN,462.46,518.71,FR,False,2024-06-25 04:00:00
T0004051,C100000433,291.27,PAYMENT,3194.0,2902.73,FR,False,2024-06-25 04:00:00
T0002183,C100000226,285.82,PAYMENT,1563.99,1278.17,BR,False,2024-06-25 04:00:00
T0019437,C100002058,259.78,PAYMENT,2491.23,2231.45,DE,False,2024-06-25 04:00:00
T0004135,C100000442,40.71,PAYMENT,280.28,239.57,IN,False,2024-06-25 04:00:00
T0009457,C100001010,381.09,CASH_IN,2315.87,2696.96,US,False,2024-06-25 04:00:00
T0011103,C100001185,92.17,CASH_IN,1157.22,1249.39,BR,False,2024-06-25 04:00:00
T0015387,C100001645,110.49,CASH_OUT,790.76,680.27,IN,False,2024-06-25 04:00:00
T0011716,C100001253,110.63,PAYMENT,3237.61,3126.98,FR,False,2024-06-25 04:00:00
T0016667,C100001775,129.88,DEBIT,1216.76,1086.88,US,False,2024-06-25 04:00:00
T0022160,C100002347,78.3,PAYMENT,733.1,654.8,IN,False,2024-06-25 04:00:00
T0013567,C100001445,275.28,PAYMENT,803.79,528.51,IN,False,2024-06-25 04:00:00
T0020728,C100002196,315.41,CASH_IN,0.0,315.41,NG,False,2024-06-25 04:00:00
T0001574,C100000166,378.3,CASH_IN,2108.89,2487.19,SG,False,2024-06-25 04:00:00
T0001674,C100000176,85.79,CASH_OUT,1159.13,1073.34,NG,False,2024-06-25 04:00:00
T0018884,C100001997,817.29,CASH_OUT,0.0,0.0,AU,False,2024-06-25 04:00:00
T0010316,C100001102,419.35,CASH_OUT,1722.9,1303.55,GB,False,2024-06-25 04:00:00
T0007797,C100000842,78.48,CASH_IN,492.84,571.32,BR,False,2024-06-25 04:00:00
T0011010,C100001175,4395.34,PAYMENT,11828.75,7433.41,IN,False,2024-06-25 04:00:00
T0000692,C100000072,180.67,PAYMENT,986.12,805.45,SG,False,2024-06-25 04:00:00
T0027365,C100002894,2507.89,PAYMENT,37084.23,34576.34,IN,False,2024-06-25 04:00:00
T0015201,C100001625,134.09,CASH_IN,1719.71,1853.8,FR,False,2024-06-25 04:00:00
T0021081,C100002233,19.64,PAYMENT,0.0,0.0,CA,False,2024-06-25 04:00:00
T0015824,C100001691,1144.41,CASH_OUT,16776.44,15632.03,US,False,2024-06-25 04:00:00
T0013541,C100001442,29.45,TRANSFER,276.72,247.27,NG,False,2024-06-25 04:00:00
T0028433,C100002002,2750.63,TRANSFER,2750.63,0.0,BR,True,2024-06-25 04:00:00
T0027823,C100002940,97.88,CASH_OUT,97.88,0.0,DE,False,2024-06-25 04:00:00
T0005736,C100000613,346.87,CASH_IN,6920.39,7267.26,US,False,2024-06-25 04:00:00
T0004457,C100000480,109.94,CASH_OUT,2302.4,2192.46,SG,False,2024-06-25 04:00:00
T0018334,C100001942,51.6,TRANSFER,1850.39,1798.79,AU,False,2024-06-25 04:00:00
T0000438,C100000045,375.02,CASH_IN,945.42,1320.44,AU,False,2024-06-25 04:00:00
